"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","23","210","209","58","622","37","253","50","288","1362","426","56","127","0","0","0","35","0","60","22","11","0","50","75","84","0","0","0","0","0","15","0","34","0","48","27","77","216","102","0"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","10","40","203","65","95","49","295","28","324","1132","397","68","48","9","0","27","14","21","31","0","31","26","9","111","56","0","0","0","0","0","0","0","21","0","5","26","111","68","15","0"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","14","736","643","170","599","288","801","47","880","2341","404","216","446","12","0","78","32","17","46","0","73","0","19","177","84","72","0","0","0","13","16","0","10","14","8","0","47","117","0","0"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","0","827","677","137","801","261","404","101","857","2147","791","180","303","0","0","101","18","16","15","0","71","0","14","133","47","0","20","0","0","0","83","0","8","0","0","6","30","12","0","17"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","0","580","885","480","1131","466","256","77","688","1733","396","186","289","0","0","146","92","22","124","50","38","14","36","372","164","48","106","0","0","10","31","0","0","114","8","19","0","75","28","25"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","0","568","558","48","848","293","695","101","537","2200","726","295","461","0","0","50","28","11","70","19","26","43","40","297","84","35","13","0","0","0","13","0","13","0","19","14","25","34","13","0"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","0","29","11","21","9","14","2","14","29","113","20","7","37","0","5","6","0","0","10","0","0","0","0","9","0","0","3","0","2","0","0","0","0","0","0","0","15","0","16","0"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","0","224","234","52","384","97","519","65","1111","1929","310","30","110","20","0","30","38","0","151","16","72","3","0","166","43","0","23","0","0","12","31","0","71","22","175","35","82","353","31","14"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","0","26","87","44","237","136","101","18","105","1078","249","26","37","0","0","102","11","0","66","34","18","5","21","148","48","16","2","0","0","0","27","0","0","25","19","8","22","79","46","11"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","4","220","386","56","589","128","433","37","694","1931","250","110","164","0","0","39","152","0","10","0","75","0","28","234","28","25","12","0","0","8","0","0","27","7","65","10","106","231","96","32"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","11","346","664","174","715","843","326","20","665","3004","481","233","220","0","30","116","134","42","50","209","109","0","83","394","229","15","9","0","10","90","64","0","239","101","9","5","44","401","162","74"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","0","886","531","139","1049","456","771","43","780","2183","387","466","566","0","0","16","45","0","12","0","33","12","18","148","46","0","42","0","0","0","2","0","0","0","0","0","11","34","0","0"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","50","507","596","255","853","382","317","35","447","2092","270","373","506","0","0","46","74","0","120","10","0","0","0","131","20","56","21","0","0","0","0","0","18","7","0","0","0","40","4","0"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","0","30","7","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","25","838","545","142","902","739","389","53","682","2350","326","228","467","157","0","40","17","34","143","27","0","0","0","165","39","26","56","0","0","0","0","18","88","47","55","54","205","170","11","33"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","42","1601","2787","614","2469","1189","961","121","2156","5138","1656","502","849","33","0","171","278","14","471","192","251","45","296","457","327","155","72","0","0","0","95","11","151","53","78","40","131","245","95","28"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","15","80","124","23","62","130","65","18","131","386","39","108","77","0","0","16","20","0","79","22","18","0","22","14","51","0","0","0","0","0","0","0","16","0","25","0","0","17","9","0"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","41","376","513","130","647","323","350","108","348","1285","254","116","242","0","0","37","63","0","21","76","0","0","44","57","72","0","8","0","0","0","0","6","0","0","10","0","0","18","0","0"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","0","186","149","52","96","26","109","11","113","439","35","69","109","0","0","0","0","0","0","0","7","0","10","0","0","0","0","0","0","0","0","0","9","0","16","0","43","11","0","0"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","54","29","55","17","316","331","126","10","151","418","122","53","92","21","0","0","0","0","66","77","0","0","82","146","0","0","13","0","0","0","0","0","0","25","7","0","0","27","0","0"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","9","322","322","56","259","206","182","21","238","995","170","131","144","0","61","13","0","0","24","8","29","15","16","217","0","6","8","0","0","0","16","0","0","0","0","0","14","64","17","0"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","0","144","236","58","126","15","169","0","198","882","145","94","171","0","0","0","0","0","66","0","18","0","9","38","25","0","0","0","0","0","28","0","0","0","11","0","14","35","0","0"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","0","15","0","36","74","0","98","0","122","341","12","0","26","0","0","0","71","0","26","0","46","0","0","20","0","0","0","0","0","0","0","0","20","0","20","0","20","51","0","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","41","693","1249","335","1114","585","906","182","1294","4065","812","344","690","17","0","102","117","4","150","52","78","0","234","317","124","36","47","18","0","0","0","0","109","28","14","41","45","187","0","21"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","0","468","558","19","874","1297","379","106","739","3377","378","314","326","0","0","22","48","12","80","152","10","15","137","678","19","37","9","0","0","55","163","0","89","63","71","38","241","268","240","128"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","15","1160","1562","316","889","488","520","229","1128","2681","542","303","424","0","0","280","84","14","136","110","21","11","82","273","80","75","64","0","0","0","0","0","14","0","39","23","191","100","31","18"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","0","870","389","325","972","427","247","58","638","1849","592","334","312","0","0","43","36","0","80","96","18","0","6","211","14","11","59","0","0","0","25","0","37","29","0","0","11","46","23","0"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","97","448","532","370","636","446","337","73","221","1204","224","190","121","0","0","40","0","43","78","130","0","0","60","141","46","20","0","0","0","0","0","0","105","0","0","0","0","17","22","44"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","0","252","218","0","73","285","42","162","278","572","245","0","345","0","0","0","0","4","34","23","121","0","0","173","48","31","0","0","0","0","0","0","102","0","0","0","0","40","0","0"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","17","663","412","101","392","305","171","84","273","1400","204","223","187","0","0","50","60","0","62","0","0","44","8","161","52","0","29","0","0","0","0","31","8","0","0","0","0","78","41","52"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","0","494","721","60","488","378","333","50","399","2021","263","313","185","27","0","168","107","58","113","10","50","0","30","509","48","63","50","0","23","0","12","0","22","0","0","0","0","23","1","0"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","22","823","733","123","1011","606","218","41","458","1673","914","340","422","76","9","71","70","29","148","37","0","0","47","341","60","27","172","0","8","0","26","0","26","0","0","0","42","59","0","0"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","0","316","281","242","336","149","685","47","469","1410","177","97","349","0","0","0","11","0","48","15","22","0","21","20","72","0","0","0","0","0","12","0","0","0","0","0","1","9","17","0"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","15","529","1209","139","1170","698","413","91","552","1611","422","256","394","0","0","57","169","0","152","34","26","0","239","120","27","33","6","0","0","0","23","0","27","19","0","0","0","65","1","0"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","0","15","239","50","137","281","314","45","66","934","70","20","87","104","0","0","0","27","0","15","27","0","15","192","0","75","0","0","0","0","0","0","17","66","28","26","39","65","23","0"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","0","123","224","0","148","176","182","24","285","1010","133","183","128","0","0","0","14","0","62","0","55","17","14","24","57","0","34","0","0","0","8","0","7","0","0","0","0","215","51","0"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","78","773","1098","204","1145","402","1003","134","1700","4141","383","548","615","0","0","60","78","2","46","22","80","17","130","194","14","64","195","0","0","7","55","0","41","75","28","42","145","379","52","74"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","42","671","878","115","777","572","732","80","800","2583","305","370","559","9","0","40","21","9","150","16","37","0","0","133","41","0","0","0","0","6","0","8","0","24","15","26","64","158","0","27"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","0","36","30","13","33","0","197","35","157","557","41","19","68","0","0","0","14","0","0","0","15","0","0","66","22","0","0","0","0","0","23","0","0","0","35","16","50","44","15","5"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","90","551","798","212","1076","1032","810","66","1017","3833","570","328","588","0","0","77","123","54","190","57","70","4","228","489","233","64","226","0","132","34","241","304","591","73","182","0","399","1236","608","50"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","57","1268","2421","502","2113","954","1346","260","2291","4563","945","498","615","0","6","73","231","26","161","62","95","0","152","312","215","30","88","0","0","0","88","8","45","11","304","50","143","195","0","36"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","15","220","271","5","155","103","72","68","275","703","163","107","72","0","0","2","5","0","15","17","0","0","9","46","14","27","22","0","0","0","0","0","3","0","0","10","46","73","2","12"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","0","132","97","13","213","45","278","46","341","1141","163","20","67","0","0","11","12","0","0","0","19","0","29","99","28","12","34","0","0","0","0","0","25","8","0","42","37","79","0","9"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","6","303","293","77","533","243","742","132","893","1836","328","84","479","0","0","168","58","0","39","0","0","0","137","202","20","0","54","0","0","0","0","0","0","20","0","7","40","0","7","0"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","0","236","137","94","140","229","192","0","244","447","245","108","122","0","0","10","33","11","77","11","56","0","4","125","0","0","35","0","0","61","0","0","15","0","0","0","49","45","0","0"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","0","338","216","67","171","257","236","47","259","843","230","48","87","0","4","6","0","0","31","0","0","0","7","102","19","0","0","0","0","5","0","0","0","0","24","0","55","64","0","17"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","0","0","143","19","300","9","250","9","286","497","183","6","46","0","0","0","16","0","23","0","0","0","8","21","22","0","36","0","0","0","0","0","0","0","0","0","0","62","24","0"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","0","214","182","31","467","130","216","115","556","1177","360","275","183","0","0","0","75","0","24","0","133","0","0","82","21","0","14","0","0","0","0","0","8","8","40","23","49","163","9","19"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","10","325","1158","141","790","208","1157","303","1612","2635","749","92","324","0","0","0","54","0","59","9","21","74","100","99","211","0","26","0","0","0","145","0","2","57","130","70","142","177","13","6"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","0","591","559","257","919","386","626","110","790","1973","489","260","223","0","0","55","77","5","179","31","0","0","126","102","144","0","0","0","0","9","40","7","66","0","40","0","64","120","52","0"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","22","19","142","0","92","41","16","0","81","350","112","19","88","0","0","55","15","0","20","51","0","0","0","64","51","0","35","0","0","0","0","0","23","23","0","0","0","27","12","0"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","0","13","158","53","362","160","426","48","99","985","71","97","6","0","0","0","11","0","35","0","0","98","7","30","4","0","0","0","0","12","6","0","82","5","68","0","53","133","13","13"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","14","906","1452","425","1096","1489","498","83","1408","4586","1404","1250","624","0","54","181","538","174","165","72","281","0","611","1063","512","149","268","0","0","77","69","71","730","79","159","82","573","1691","553","179"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","66","282","424","101","963","332","450","87","502","2463","457","241","85","0","0","18","0","0","94","86","13","116","70","565","122","23","35","0","17","66","171","75","837","264","175","66","588","1093","908","217"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","35","151","404","38","392","468","310","46","442","1043","360","260","50","0","7","0","14","0","71","106","0","16","103","252","111","9","16","0","0","74","63","0","109","176","169","17","212","653","273","69"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","0","165","470","22","242","193","518","74","546","1630","437","90","141","0","0","0","24","0","94","25","19","40","66","235","130","0","0","0","0","0","39","38","109","220","156","266","620","413","206","172"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","38","674","1223","283","1301","1903","354","45","823","4524","1028","549","947","0","0","242","522","152","569","395","72","0","195","703","109","54","152","0","0","343","244","89","1053","215","13","0","371","1681","756","277"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","0","328","550","267","580","242","587","69","1082","1963","607","171","198","36","0","113","41","0","10","56","47","0","209","121","72","29","26","0","0","47","98","37","337","27","283","34","488","999","255","97"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","57","40","250","152","386","192","151","12","267","2002","61","259","103","0","0","40","0","25","16","54","56","0","34","170","112","120","26","0","0","0","0","82","185","23","0","15","130","1021","110","62"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","0","128","195","25","109","190","130","26","360","778","39","58","168","25","0","0","17","0","0","0","1","10","0","1","0","0","2","0","0","0","0","0","26","0","32","27","40","100","57","0"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","35","836","1098","235","1041","666","1102","83","1152","4651","719","819","848","22","0","35","81","0","71","0","88","0","179","163","48","78","33","0","0","32","76","44","205","140","125","69","260","587","56","389"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","68","106","109","43","229","106","199","11","323","990","107","155","198","0","0","73","15","0","11","0","27","11","14","76","32","22","0","0","0","0","33","0","61","12","24","48","74","486","45","82"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","103","172","793","81","565","247","855","178","629","2129","304","209","184","0","0","25","6","0","119","0","41","0","122","246","37","0","11","0","21","45","83","0","73","79","281","24","335","1033","262","108"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","64","203","381","240","689","621","423","62","885","3363","586","1016","395","32","0","6","46","0","102","20","38","0","157","402","12","20","0","0","0","177","77","30","319","172","74","28","516","1479","583","354"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","0","523","178","0","481","446","105","11","200","1560","294","344","273","28","0","28","32","31","31","103","16","0","258","31","77","207","26","0","0","34","18","0","457","277","158","168","795","546","566","288"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","0","189","220","13","337","257","141","10","144","916","225","284","191","0","67","63","63","61","96","52","0","0","18","153","26","34","68","0","0","29","109","0","680","88","0","14","130","355","410","0"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","84","839","374","165","997","944","487","91","809","3785","1003","344","564","24","0","99","194","14","114","33","94","33","190","225","70","105","38","0","0","34","120","77","561","49","139","21","336","907","232","302"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","35","505","531","55","448","1105","60","23","764","2174","349","221","59","0","11","185","36","0","163","360","0","0","210","469","316","85","18","0","0","28","211","107","389","149","110","12","446","1520","453","326"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","40","447","167","38","241","819","400","30","418","2532","448","307","321","9","0","0","63","0","1","46","0","0","158","391","0","69","0","0","0","0","10","53","679","335","39","0","695","1527","186","133"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","0","144","743","7","696","703","157","51","900","2133","658","428","191","0","0","305","173","0","72","25","48","0","67","215","36","0","81","0","0","54","179","128","271","240","84","0","279","954","472","173"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","42","189","456","82","1715","1449","724","353","1129","4786","925","427","558","0","0","118","52","51","96","110","0","0","19","361","63","0","99","0","0","35","454","40","855","538","488","144","638","2167","718","293"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","31","352","881","263","959","630","534","210","1170","3835","655","326","345","151","0","52","9","0","282","71","0","13","92","673","123","0","11","0","0","0","70","22","691","153","219","77","478","1922","634","221"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","36","293","748","331","828","632","420","119","1026","2529","888","293","684","0","0","72","294","60","271","233","186","145","137","608","189","53","45","0","29","150","142","228","235","157","220","77","445","1646","543","149"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","0","207","497","50","302","267","919","23","841","2594","530","364","87","0","0","0","124","7","60","0","130","0","173","722","45","0","83","0","0","96","210","0","176","114","245","52","694","1525","271","59"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","0","246","693","55","388","167","623","49","952","2199","344","259","138","11","0","21","27","18","83","50","23","0","89","230","218","31","9","0","0","194","83","0","290","65","187","76","372","1326","353","189"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","33","788","623","556","844","490","603","43","885","1692","724","561","446","0","0","127","192","36","66","96","0","11","80","424","223","193","60","0","0","88","210","57","498","110","225","60","877","1325","698","197"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","87","825","920","324","1599","809","608","27","1084","3680","1161","761","805","0","20","763","298","116","1031","74","176","33","310","792","260","48","126","0","0","198","329","35","970","185","80","37","115","1033","409","67"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","0","125","739","13","435","500","321","153","567","2482","231","530","269","0","0","118","60","0","126","0","93","15","19","112","138","72","0","0","0","11","32","12","245","212","75","0","335","598","61","374"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","0","49","385","26","774","1139","466","196","933","2725","560","990","250","0","0","0","0","0","281","43","0","17","145","162","28","62","0","0","0","61","59","49","177","233","214","5","227","1465","476","238"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","23","550","761","108","1262","1140","597","35","551","3347","674","363","462","0","38","183","280","0","195","75","217","23","261","251","241","43","69","0","0","0","0","0","225","0","51","23","55","231","123","81"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","20","63","172","52","329","808","62","113","177","836","153","183","167","0","0","48","9","80","0","0","37","0","108","106","0","54","10","0","0","0","9","11","132","185","17","50","165","293","268","232"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","18","793","760","265","1200","548","467","172","992","3848","991","750","475","0","0","96","120","57","201","88","36","0","58","462","253","295","184","0","0","62","5","45","130","110","7","17","48","96","64","133"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","0","34","136","54","308","34","263","9","279","620","66","40","78","0","0","0","26","0","11","0","14","0","0","263","9","0","23","0","0","0","0","0","37","0","37","2","0","34","0","17"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","41","76","129","19","111","26","19","20","91","182","28","41","66","0","0","41","33","0","36","0","0","0","0","14","52","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","389","327","180","149","259","287","271","41","599","936","116","103","138","26","4","4","46","0","12","106","2","25","98","120","102","29","4","0","0","0","0","0","0","0","20","0","0","21","0","0"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","0","86","476","114","215","123","505","64","359","982","169","26","33","0","0","35","40","0","14","0","30","0","55","41","0","0","0","0","0","0","30","0","44","0","20","18","64","55","0","0"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","0","0","60","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","37","244","403","100","259","78","497","49","417","922","200","209","138","0","0","0","74","59","25","0","79","0","49","46","0","0","0","0","0","0","0","0","0","0","11","0","0","0","1","0"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","15","6","9","0","30","7","0","16","19","21","29","9","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","19","0","7","0","0","0","0","0","0","12","0","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","175","1616","2151","345","2919","1145","1177","238","2090","4923","1271","950","1302","0","22","315","483","0","296","228","77","48","239","528","230","19","238","0","0","7","7","0","63","36","0","0","62","90","41","11"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","158","140","92","83","215","97","127","0","238","434","117","30","179","0","17","37","42","0","21","63","2","2","49","17","34","0","25","0","0","0","0","0","0","3","0","5","0","0","0","0"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","25","146","188","53","100","98","438","0","564","537","82","0","78","0","0","0","25","0","0","0","0","0","66","67","0","0","13","0","0","0","9","0","0","0","18","0","19","19","36","0"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","49","947","2069","444","1818","857","2046","266","2222","4697","1284","681","695","0","9","39","237","95","240","67","137","0","543","226","160","90","27","0","0","0","29","0","49","59","32","39","68","73","0","85"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","13","402","777","297","719","251","678","53","1252","1783","445","136","329","15","8","0","33","0","14","0","28","9","212","181","70","0","0","0","0","0","10","0","23","0","48","0","69","36","0","0"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","0","306","462","167","244","241","561","96","605","1633","312","254","174","0","0","39","6","0","107","11","8","0","55","144","138","29","14","0","0","0","9","0","6","0","0","0","10","59","0","0"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","17","215","335","82","329","182","214","48","397","629","187","51","120","0","0","0","0","0","2","10","64","0","19","54","0","0","19","0","0","0","0","0","0","0","0","0","0","3","2","3"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","34","488","343","292","316","110","207","38","434","973","207","138","140","0","19","250","12","13","105","20","1","0","59","120","43","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","0","0","0","0","36","0","0","0","0","44","55","0","0","0","2","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","0","0","10","0","0"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","328","296","615","210","768","298","589","162","911","2152","737","226","244","6","43","0","7","0","122","103","22","0","191","78","179","0","10","0","0","0","0","0","0","0","8","9","0","12","0","0"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","148","303","397","42","431","135","285","63","434","960","249","57","175","6","24","0","6","0","58","0","47","0","0","89","92","11","20","0","0","0","0","0","0","0","11","0","0","0","0","0"
