"feature id","feature label","shid","geoid","Employment Occupation Management (2020-2024)","Employment Occupation Business and Finance (2020-2024)","Employment Occupation Computer and Mathematical (2020-2024)","Employment Occupation Architecture and Engineering (2020-2024)","Employment Occupation Life, Physical, and Social Science (2020-2024)","Employment Occupation Community and Social Service (2020-2024)","Employment Occupation Legal (2020-2024)","Employment Occupation Education, Training and Library (2020-2024)","Employment Occupation Arts, Design, Entertainment, Sports and Media (2020-2024)","Employment Occupation Health Diagnosis and Treating Practitioners (2020-2024)","Employment Occupation Health Technologist and Technicians (2020-2024)","Employment Occupation Healthcare Support (2020-2024)","Employment Occupation Fire Fighting and Prevention (2020-2024)","Employment Occupation Law Enforcement (2020-2024)","Employment Occupation Food Preparation and Serving (2020-2024)","Employment Occupation Building, Grounds Cleaning, and Maintenance (2020-2024)","Employment Occupation Personal Care and Service (2020-2024)","Employment Occupation Sales (2020-2024)","Employment Occupation Office and Administrative Support (2020-2024)","Employment Occupation Farming, Fishing and Forestry (2020-2024)","Employment Occupation Construction and Extraction (2020-2024)","Employment Occupation Installation, Maintenance, and Repair (2020-2024)","Employment Occupation Production (2020-2024)","Employment Occupation Transportation (2020-2024)","Employment Occupation Material Moving (2020-2024)"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","1187","930","206","73","142","503","51","592","262","352","213","983","365","376","500","266","302","568","1789","0","139","233","556","505","612"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","1385","925","286","147","100","615","269","919","109","600","399","860","498","255","1100","656","948","690","2543","0","169","437","457","927","621"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","1466","299","235","104","428","188","120","1054","152","576","236","1374","489","108","879","754","471","1828","1678","0","857","338","788","1144","630"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","424","94","130","24","104","227","43","159","323","132","37","599","103","117","271","218","47","546","638","12","27","13","58","718","491"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","1497","829","553","267","131","186","139","904","380","1600","650","692","426","463","729","365","483","975","2326","0","876","565","438","436","685"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","579","363","488","134","50","94","105","561","80","344","14","41","13","28","65","0","66","604","175","0","9","25","77","52","5"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","163","43","40","38","4","13","15","114","15","41","20","5","10","16","54","39","26","115","84","12","152","87","128","69","45"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","839","590","195","96","94","58","89","382","102","509","174","78","225","62","129","128","54","283","587","436","167","108","193","119","260"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","1525","779","326","293","127","103","188","375","141","190","111","70","0","0","115","112","26","518","368","0","95","65","146","64","134"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","61","0","0","0","0","78","51","0"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","1012","698","382","207","79","62","325","481","127","444","54","38","13","12","163","12","69","517","449","37","204","29","156","8","121"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","23","33","7","0","19","5","0","39","0","0","0","8","0","9","22","0","0","49","36","15","6","0","8","7","0"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","3135","1581","925","499","378","617","217","1578","366","993","559","790","205","409","1310","816","706","3437","3571","131","1413","1040","1804","1048","887"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","514","242","24","24","18","56","67","180","89","55","68","65","11","13","46","146","40","258","320","178","188","107","102","117","113"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","668","644","304","83","162","40","249","254","56","242","41","26","0","0","27","52","187","301","186","25","14","18","40","108","39"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","4648","3388","3104","894","482","409","555","1648","859","1515","438","481","317","244","1133","498","609","2833","3072","28","448","527","941","535","304"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","1388","1384","1546","462","710","219","101","921","321","489","254","197","107","48","348","192","193","514","1018","8","259","341","217","220","222"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","1544","880","506","321","109","218","354","688","76","738","58","153","29","80","222","132","74","770","597","35","278","179","85","175","112"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","732","655","117","119","114","32","35","320","114","233","45","14","31","11","249","79","43","458","459","17","130","115","66","121","100"
"publicpolygonfeature:5:38676","ZIP Code 19344","country:us/state:pa/zip:19344","19344","540","698","118","71","34","49","36","520","121","174","90","100","42","19","173","240","55","836","485","21","507","221","313","140","137"
"publicpolygonfeature:5:38677","ZIP Code 19345","country:us/state:pa/zip:19345","19345","6","0","0","0","0","18","0","44","15","0","0","0","6","0","53","4","6","57","35","2","5","0","0","0","0"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","1392","1275","415","189","254","160","205","770","191","562","254","211","85","107","763","396","229","1077","956","286","360","280","295","385","405"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","827","478","135","226","202","90","88","540","88","332","35","177","66","8","230","60","111","465","598","111","264","117","173","75","102"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","998","435","248","227","44","204","10","556","86","386","166","73","18","57","398","175","256","602","577","5","107","165","196","163","163"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","3088","2100","1764","421","686","161","296","938","288","1210","156","228","26","9","332","287","269","1460","919","25","206","246","269","145","86"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","6","5","0","0","0","0","0","11","0","0","0","14","0","0","0","5","0","8","11","0","0","12","14","0","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","344","107","51","79","6","66","11","66","31","127","34","86","25","30","122","175","112","203","232","38","158","278","343","170","89"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","1385","365","278","178","38","151","35","861","196","404","110","428","199","292","352","242","147","553","672","108","388","352","422","496","426"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","685","151","189","125","65","27","32","194","62","169","104","161","64","10","151","79","121","401","251","6","229","241","251","156","130"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","4539","3403","1700","731","624","579","296","2124","733","1496","449","329","211","236","885","469","554","2732","2301","34","697","543","334","538","372"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","3030","1700","2326","563","666","280","620","1660","262","1071","482","442","139","276","1195","584","515","2103","2633","2","726","557","575","766","454"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","304","256","92","102","113","85","17","88","115","49","30","14","11","176","191","23","70","476","299","0","65","93","110","293","132"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","2644","1599","2161","643","479","319","205","1429","210","1053","336","388","57","89","552","252","537","1706","1701","7","287","371","378","414","312"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","5052","2909","1897","960","295","599","565","2449","862","1625","414","649","232","107","1282","584","617","3254","2479","3","387","525","527","596","430"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","56","85","3","0","0","39","0","322","53","0","28","173","21","0","799","37","366","453","287","0","35","15","30","42","245"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","1147","479","267","258","89","181","63","356","139","366","58","199","79","73","100","150","294","392","595","18","185","138","205","112","59"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","1878","944","1441","273","221","91","77","668","140","728","238","126","78","58","211","108","93","879","438","17","89","35","151","48","255"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","3876","2438","1381","674","601","350","147","1028","444","1171","275","336","268","188","1056","306","730","2550","1931","0","529","375","649","186","461"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","2130","1560","800","521","431","304","359","1037","187","1136","226","177","60","54","296","185","276","1393","1207","51","208","149","198","172","171"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","6","0","18","15","0","0","9","5","0","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","1988","1175","654","373","371","158","117","852","159","793","382","275","26","87","393","166","384","1294","1109","0","441","336","670","351","343"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","1338","677","398","439","154","113","80","679","104","707","135","141","83","39","471","147","185","1479","1431","27","333","376","944","215","460"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","1173","664","165","132","147","126","328","346","102","358","36","85","90","61","117","64","127","669","373","0","222","107","70","63","152"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","3970","2816","1823","891","1115","575","351","2544","648","1332","817","695","116","299","1120","559","708","2937","2543","93","1211","900","1615","904","873"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","43","43","0","0","20","0","0","78","28","22","0","28","0","0","24","22","22","210","91","0","20","26","21","20","19"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","2514","1416","855","432","420","319","155","845","219","824","236","381","190","74","481","306","470","1427","1339","0","342","121","765","247","296"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","5","12","0","32","12","0","0","40","0","7","0","6","0","0","0","0","0","0","0","0","0","8","0","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","32","0","0","0","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","4254","2677","2091","1344","597","301","268","1817","1025","1203","354","266","206","115","800","379","667","2300","2006","79","911","512","642","349","599"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","1198","928","783","235","383","123","211","581","97","480","206","179","47","53","185","73","197","811","832","66","289","242","150","231","281"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","1945","1441","1120","540","132","590","202","1690","573","773","456","942","200","385","1285","788","607","2454","3002","7","1125","843","1796","925","997"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","1615","810","335","191","175","37","47","786","138","472","230","215","26","103","364","267","278","720","955","0","577","315","400","144","200"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","2278","1829","979","461","561","142","76","1084","188","586","170","211","44","83","874","539","252","2050","1776","48","517","350","484","405","489"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","4","11","0","0","0","0","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","1960","801","398","324","280","173","75","666","165","497","221","235","16","43","311","81","190","886","766","4","366","228","359","151","106"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","831","912","495","145","150","103","0","510","124","384","126","150","16","0","173","85","175","412","716","33","254","166","360","75","192"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","32","0","0","34","0","0","0","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","38","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","89","63","0","0","15","0","0","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","284","116","97","94","45","19","73","261","44","152","63","38","2","46","49","82","12","166","356","0","203","147","236","72","36"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","935","629","359","148","122","194","380","661","262","308","141","70","68","30","229","158","190","516","859","0","249","117","113","180","167"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","459","129","96","47","19","66","10","189","49","144","45","99","6","18","128","244","56","286","321","24","208","139","164","77","103"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","1338","612","381","255","189","97","67","644","220","701","218","114","60","87","214","142","156","1045","932","0","498","188","627","226","252"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","1654","1130","681","402","374","267","319","751","179","938","186","326","207","141","503","189","278","1179","1289","55","260","299","492","378","280"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","2467","2066","1450","961","371","362","463","1405","308","1300","671","570","210","228","1021","928","572","1660","2562","0","912","512","1134","852","613"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","45","29","43","5","35","5","0","98","68","0","14","39","108","0","323","0","451","221","117","0","0","11","8","35","111"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","3417","2860","1893","751","391","843","264","1545","282","1394","577","1383","500","237","1038","897","744","2281","3696","39","1052","691","1272","1365","1004"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","1011","569","560","217","226","402","120","389","244","244","78","516","250","55","273","250","104","884","688","0","277","327","449","271","355"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","59","136","7","28","16","10","0","39","15","28","44","4","5","9","70","16","10","55","136","6","89","61","66","63","16"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","2055","740","421","304","466","235","323","636","253","364","29","60","32","161","238","23","85","861","345","0","150","172","7","99","244"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","1750","1081","531","239","349","219","271","946","224","923","250","100","35","98","443","170","206","993","760","6","326","285","194","208","286"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","4536","2111","1357","576","316","267","317","1672","447","2361","533","819","162","591","885","351","180","2715","2074","90","640","999","654","774","378"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","2839","1772","1505","753","579","547","183","3111","469","1130","404","883","164","338","1214","717","338","2213","2409","223","757","544","764","446","552"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","1303","1087","969","240","307","94","118","932","198","434","235","480","204","151","687","873","335","1824","1674","4","907","742","786","862","592"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","2996","2335","1273","245","277","869","179","1656","238","888","663","1882","859","443","1716","1229","762","1957","3945","107","1043","1276","1603","1799","1727"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","32","9","10","1","0","7","0","2","0","11","5","8","5","3","8","1","1","12","15","0","41","1","14","13","3"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","0","0","0","0","0","0","0","0","0","0","9","0","65","0","0","0","0","18","64","0","0","14","0","0","17"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","0","0","0","0","0","0","10","9","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","12","0","0","0","10","0","0","0","0","0","0","0","0","0","0","25","0","0","11","0","21","0","11","14","0"
"publicpolygonfeature:5:38792","ZIP Code 19804","country:us/state:de/zip:19804","19804","970","348","445","61","85","135","301","532","247","507","276","285","127","25","485","423","269","698","1284","60","687","431","403","616","358"
"publicpolygonfeature:5:38794","ZIP Code 19734","country:us/state:de/zip:19734","19734","948","486","186","46","88","219","49","334","68","368","415","90","111","131","202","98","111","370","845","8","450","343","205","307","224"
"publicpolygonfeature:5:38795","ZIP Code 19735","country:us/state:de/zip:19735","19735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38796","ZIP Code 19736","country:us/state:de/zip:19736","19736","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38797","ZIP Code 19801","country:us/state:de/zip:19801","19801","616","548","360","133","238","233","130","519","284","422","133","581","156","29","238","346","144","701","976","37","471","96","340","527","361"
"publicpolygonfeature:5:38798","ZIP Code 19802","country:us/state:de/zip:19802","19802","846","1080","303","81","222","786","226","866","255","350","80","556","457","160","428","474","186","1159","1538","10","322","399","309","732","744"
"publicpolygonfeature:5:38799","ZIP Code 19805","country:us/state:de/zip:19805","19805","1635","995","577","207","110","321","236","850","106","489","483","1115","294","193","1403","1258","614","1519","2218","99","1298","867","872","1132","1136"
"publicpolygonfeature:5:38800","ZIP Code 19806","country:us/state:de/zip:19806","19806","986","526","294","165","210","145","487","336","65","933","83","36","65","22","208","132","26","378","426","0","29","0","170","96","102"
"publicpolygonfeature:5:38801","ZIP Code 19807","country:us/state:de/zip:19807","19807","858","356","223","54","177","38","198","149","20","455","21","122","28","0","0","0","29","251","347","0","10","21","60","31","35"
"publicpolygonfeature:5:38802","ZIP Code 19808","country:us/state:de/zip:19808","19808","2424","1567","811","341","330","281","304","1746","361","798","468","558","220","139","1387","865","483","1470","2543","127","1116","798","462","688","341"
"publicpolygonfeature:5:38844","ZIP Code 19977","country:us/state:de/zip:19977","19977","1023","972","283","52","72","161","83","859","78","373","546","389","94","388","698","310","114","579","1575","46","301","624","394","471","639"
"publicpolygonfeature:5:39383","ZIP Code 21920","country:us/state:md/zip:21920","21920","77","0","0","98","0","1","0","0","0","47","0","0","0","0","0","47","79","86","80","0","54","0","48","15","48"
"publicpolygonfeature:5:39389","ZIP Code 21901","country:us/state:md/zip:21901","21901","1034","714","762","319","120","100","0","829","203","376","224","338","10","104","411","110","100","1149","866","5","722","475","471","462","418"
"publicpolygonfeature:5:39390","ZIP Code 21902","country:us/state:md/zip:21902","21902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"publicpolygonfeature:5:39391","ZIP Code 21903","country:us/state:md/zip:21903","21903","197","164","86","164","0","90","0","158","13","50","19","123","54","103","24","113","0","227","388","0","132","282","231","19","188"
"publicpolygonfeature:5:39393","ZIP Code 21904","country:us/state:md/zip:21904","21904","160","130","74","121","36","16","26","191","13","212","143","57","10","11","112","48","2","258","283","3","258","96","172","113","159"
"publicpolygonfeature:5:39394","ZIP Code 21911","country:us/state:md/zip:21911","21911","313","363","306","167","192","79","10","457","57","189","147","89","19","107","200","122","124","208","308","55","395","318","333","321","202"
"publicpolygonfeature:5:39395","ZIP Code 21912","country:us/state:de/zip:21912","21912","62","55","37","10","0","0","94","22","0","15","10","0","0","14","0","54","18","0","37","0","25","0","100","26","0"
"publicpolygonfeature:5:39396","ZIP Code 21913","country:us/state:md/zip:21913","21913","36","19","6","24","0","8","0","10","11","40","11","3","4","2","36","10","45","10","23","9","22","3","65","29","4"
"publicpolygonfeature:5:39397","ZIP Code 21914","country:us/state:md/zip:21914","21914","36","21","0","0","18","0","0","17","0","0","0","0","0","15","16","29","9","44","58","0","0","0","0","26","0"
"publicpolygonfeature:5:39399","ZIP Code 21915","country:us/state:md/zip:21915","21915","153","15","39","24","3","0","3","14","9","49","0","43","4","0","72","49","46","297","104","3","219","52","46","37","85"
"publicpolygonfeature:5:39401","ZIP Code 21917","country:us/state:md/zip:21917","21917","61","62","26","26","0","1","43","25","0","138","47","24","0","30","39","8","0","193","93","20","184","43","40","21","57"
"publicpolygonfeature:5:39402","ZIP Code 21918","country:us/state:md/zip:21918","21918","227","75","54","75","17","0","95","125","26","22","53","5","10","130","11","27","10","68","258","0","116","132","206","40","47"
"publicpolygonfeature:5:39403","ZIP Code 21919","country:us/state:md/zip:21919","21919","253","90","15","32","29","0","9","117","22","33","0","0","25","0","57","19","13","92","340","55","279","19","114","73","69"
"publicpolygonfeature:5:39404","ZIP Code 21921","country:us/state:md/zip:21921","21921","2381","1140","966","846","358","279","124","1070","286","692","380","457","180","202","1197","546","382","1678","2940","52","677","858","1109","900","1044"
"publicpolygonfeature:5:39405","ZIP Code 21930","country:us/state:md/zip:21930","21930","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6671072","ZIP Code 18933","country:us/state:pa/zip:18933","18933","16","0","7","0","0","9","9","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6675338","ZIP Code 19052","country:us/state:pa/zip:19052","19052","11","26","15","0","0","0","0","21","0","0","12","0","0","0","0","0","0","51","31","0","0","0","153","23","0"
"publicpolygonfeature:5:6678670","ZIP Code 19490","country:us/state:pa/zip:19490","19490","24","0","0","0","78","0","0","48","58","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6679212","ZIP Code 18946","country:us/state:pa/zip:18946","18946","62","45","0","27","21","15","0","48","0","27","4","0","0","0","19","0","42","23","26","0","20","0","0","0","0"
"publicpolygonfeature:5:6683360","ZIP Code 18927","country:us/state:pa/zip:18927","18927","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6691658","ZIP Code 19369","country:us/state:pa/zip:19369","19369","14","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6699713","ZIP Code 08032","country:us/state:nj/zip:08032","08032","21","22","0","11","0","10","0","0","0","36","27","0","0","0","0","9","21","0","23","0","0","0","5","0","4"
"publicpolygonfeature:5:6701574","ZIP Code 18921","country:us/state:pa/zip:18921","18921","0","25","27","0","0","0","0","0","0","0","0","20","0","0","9","0","0","0","9","9","10","0","0","0","0"
"publicpolygonfeature:5:6702446","ZIP Code 19108","country:us/state:pa/zip:19108","19108","0","0","0","53","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927938","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Area","country:us/state:pa/msa:philadelphia-camden-wilmington","37980","383257","238566","140474","69421","56026","63530","51827","216150","66139","172866","67034","119469","38085","31168","134354","86633","74688","277323","328499","6953","110584","77559","116697","104121","109568"
