"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:38678","ZIP Code 19348","country:us/state:pa/zip:19348","19348","662","1013","2953","1972","766","4940","4221","2011","0.9142554883750168","15154.7129","5667","1791","2033","926","1085","0"
"publicpolygonfeature:5:38679","ZIP Code 19350","country:us/state:pa/zip:19350","19350","91","278","1459","881","436","2290","2114","842","0.7686779394345674","10186.4727","3041","652","1063","492","350","6"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","86","92","1433","701","556","2080","1632","799","0.7400553992075144","7997.0077","3360","977","1179","277","522","0"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","347","255","1893","2001","774","7887","7761","977","0.7277070217290119","33184.6197","11108","1151","2379","477","500","0"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","6","1","54","26","6","10","11","26","0.31814466764165505","10946","22","19","19","12","14","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","293","278","1670","589","182","580","295","1076","0.5608126071977401","6711.0878","922","550","435","474","602","0"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","718","798","3739","1776","920","2170","2054","2192","0.8595013239608382","7822.7441","4001","1660","1225","848","1344","12"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","231","187","1667","824","524","1024","533","1013","0.7753173978278929","8733.7466","1803","586","652","476","537","0"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","6","0","0","0","0","0","0","3","0","10549","0","0","0","3","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","468","436","5306","4375","2028","14866","9132","2518","0.943427542716976","28858.6658","16674","2684","5033","1274","1244","80"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","763","460","8260","4686","2433","10181","7128","3080","0.8620672032128583","32842.8687","12660","3151","4736","1285","1795","0"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","101","71","1092","619","102","1100","495","693","0.7984811445911884","49313.5636","1251","485","775","158","535","0"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","318","199","3541","2778","1437","8365","6060","1769","0.854656226544042","58975.7909","11078","1875","3407","665","1104","0"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","464","364","6030","4847","2133","14804","9755","2468","0.9217771865467749","24386.2872","17627","3471","5733","915","1553","16"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","0","0","0","0","1","59","8","367","0.2743614441714006","20610.7857","586","1396","740","50","317","0"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","439","428","1804","1144","648","2198","1848","717","0.8791497844266077","10011.8273","3403","895","987","341","376","0"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","132","118","759","964","432","4866","4296","595","0.8883160314979103","14887.2637","6699","674","1317","141","454","0"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","1411","361","6717","3348","1959","9471","7080","2200","0.9071845009754186","20394.2004","12385","2884","4481","904","1296","0"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","336","78","2609","1543","638","5966","4585","949","0.7633237446410314","50684.8412","8691","1048","2600","408","541","5"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","19","9","23","5","0","14","0.6545539770995279","9456","5","6","33","9","5","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","31","28","11","141","224","0","0.07131106333495242","29717","0","0","0","0","0","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","469","161","4459","2212","1367","5679","3627","2141","0.805840860005112","19423.6295","7022","1331","2403","777","1364","0"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","507","148","3446","2127","1564","3929","2173","2355","0.5788181341189425","24373.714","4824","1066","2910","736","1619","0"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","17913","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","130","38","1193","1116","352","2529","2748","614","0.9213572324893449","39716.8082","3577","544","1042","329","285","0"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","1535","1685","9647","5933","3124","13690","9686","5596","0.8054049320387322","29923.6244","16882","3497","5480","2204","3392","24"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","0","0","308","160","122","143","310","106","0.6352631941824581","26172","234","96","301","46","60","0"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","361","437","4062","2524","1532","6514","5002","1771","0.8017444072369172","32286.6498","8235","1902","2766","463","1308","0"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","0","0","7","10","48","95","71","8","0.4034673789995021","26172","108","6","0","8","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","0","12","0","0","12","30","32","0","0.16775266714740739","13234","12","0","62","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","1111","345","6049","3720","1897","11453","8210","3092","0.9243454346165043","22957.3861","15931","2433","4306","1502","1590","0"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","230","371","2507","1445","938","3415","2892","1259","0.8299729288439792","48155.1033","5225","734","1643","597","662","0"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","2248","735","12083","5766","3031","6052","3447","5693","0.8976443508124193","16902.2984","9462","4207","5456","1975","3718","96"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","507","117","3877","1988","961","3778","2162","1636","0.8883319556137297","12771.34","4836","1253","1675","892","744","0"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","610","360","4778","2818","1604","6477","3018","2293","0.9162039277756912","17893.351","8354","2003","3826","915","1378","0"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","9","0","18","11","0","0","8","0","0","9258","4","0","15","0","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","244","161","2210","1613","1024","4264","2459","1214","0.8580545058257284","14138.0608","5560","876","1652","598","616","0"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","167","195","1804","1231","557","3282","1327","1080","0.8192283122700815","14829.5935","3780","599","1128","453","627","0"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","0","0","0","17","34","53","0","0.3060985002402652","29717","35","32","34","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","68","0","280","114","60","98","99","15","0.7680549389076452","10307.1684","53","0","152","15","0","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","90","29","1493","642","429","821","589","694","0.8016312001701744","9278.3522","1248","229","522","350","344","0"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","343","62","2352","2215","757","2326","2064","826","0.735816316811933","27905.2902","4139","745","1375","366","460","0"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","370","29","1462","754","411","1110","563","715","0.8469892364571844","8897.5151","1253","551","607","371","344","0"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","360","54","3142","1504","1062","3464","2030","1791","0.8636210612599915","11237.5972","4722","773","1977","686","1105","0"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","737","256","3689","2904","1467","5616","5016","1764","0.8336389357712927","23731.078","6881","1644","2468","614","1150","0"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","1156","959","9121","6202","2911","6958","4559","4023","0.9107601433992408","15799.2351","11824","3529","4222","1424","2599","31"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","0","0","0","0","0","0","0","165","0.06203414965047252","32952.6667","342","921","338","11","154","0"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","1125","1123","9281","8425","2984","8361","6676","5423","0.8403563733475787","22085.8707","14217","4799","5977","1782","3641","16"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","415","183","3238","2499","828","2643","1633","1679","0.9045999734705885","20991.5068","4060","1448","1572","604","1075","46"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","103","7","561","271","130","260","71","301","0.31792486970125156","9713","382","114","191","156","145","0"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","197","262","1612","1499","858","4397","3596","672","0.8898892573961379","17913.2301","5826","599","1206","322","350","0"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","538","136","2246","2181","1313","5341","4642","1305","0.8062464025573879","32256.7024","6783","1052","1753","617","688","0"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","553","576","7707","6200","3533","9915","7296","3535","0.922642349766084","7871.7079","14493","2988","4789","1729","1806","30"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0.6575879054592323","22332","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","880","526","5239","5474","2538","9574","7434","3286","0.8935208275942628","24551.2405","13292","3654","4622","1524","1762","36"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","1318","617","7627","4116","1621","4318","2586","3893","0.7705175703433178","29527.7517","5917","2730","3498","1653","2240","28"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0.5136363685509818","30056.125","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","3074","1961","16681","8757","3495","6344","3962","7555","0.8256200513366073","27171.0599","11619","6891","5902","2426","5129","29"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","17","8","89","33","24","67","46","72","0.7859193457617569","8217","77","26","27","42","30","0"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","0","18","297","174","9","0","0","31","0.7072498570409677","6204","9","65","82","14","17","0"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","0","0","0","0","0","53","36","0","0.25428315238815313","31627.5556","19","0","12","0","0","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","0","0","90","31","25","12","10","46","0.40369813980348607","9713","22","25","11","21","25","0"
"publicpolygonfeature:5:38792","ZIP Code 19804","country:us/state:de/zip:19804","19804","1062","315","4952","2782","1184","2257","1074","2555","0.7921249409823224","32482.3983","3907","1614","1982","1178","1377","0"
"publicpolygonfeature:5:38794","ZIP Code 19734","country:us/state:de/zip:19734","19734","314","107","2973","1703","1107","1797","1290","1537","0.757952080170611","5650.0228","3207","743","1215","801","736","0"
"publicpolygonfeature:5:38795","ZIP Code 19735","country:us/state:de/zip:19735","19735","0","0","0","0","0","0","0","0","0.1464988949759927","22332","0","0","0","0","0","0"
"publicpolygonfeature:5:38796","ZIP Code 19736","country:us/state:de/zip:19736","19736","0","0","0","0","0","0","83","0","0","20151","39","0","0","0","0","0"
"publicpolygonfeature:5:38797","ZIP Code 19801","country:us/state:de/zip:19801","19801","1383","444","3325","2311","781","1533","1881","1832","0.7832113126535869","59067.0255","3616","1494","1677","604","1228","0"
"publicpolygonfeature:5:38798","ZIP Code 19802","country:us/state:de/zip:19802","19802","1588","584","6215","3830","1273","2706","2174","2516","0.8199222472567156","47409.9563","5095","2261","2697","731","1785","0"
"publicpolygonfeature:5:38799","ZIP Code 19805","country:us/state:de/zip:19805","19805","2402","1592","8973","5646","1899","3983","2344","5404","0.8558410974995065","44984.6732","6009","4877","3737","2264","3140","0"
"publicpolygonfeature:5:38800","ZIP Code 19806","country:us/state:de/zip:19806","19806","209","75","1271","462","483","2850","3188","397","0.8747798253161668","57140.1312","4230","489","804","29","368","0"
"publicpolygonfeature:5:38801","ZIP Code 19807","country:us/state:de/zip:19807","19807","6","24","468","664","166","2032","2812","157","0.8646643673034317","24978.9733","2549","179","598","31","126","0"
"publicpolygonfeature:5:38802","ZIP Code 19808","country:us/state:de/zip:19808","19808","1218","833","7950","5125","1897","6776","4762","3532","0.8790817018263652","26906.6497","9431","3652","4013","2041","1491","14"
"publicpolygonfeature:5:38844","ZIP Code 19977","country:us/state:de/zip:19977","19977","1128","534","7523","4010","1596","2735","1794","2475","0.9009492722219847","10632.1173","4502","1993","2154","971","1504","142"
"publicpolygonfeature:5:39383","ZIP Code 21920","country:us/state:md/zip:21920","21920","192","0","317","138","66","162","44","165","0","8666.7316","223","126","166","54","111","0"
"publicpolygonfeature:5:39389","ZIP Code 21901","country:us/state:md/zip:21901","21901","531","296","3537","2780","1145","2833","1882","2553","0.8267262813836338","8068.844","4681","1073","2015","1202","1351","0"
"publicpolygonfeature:5:39390","ZIP Code 21902","country:us/state:md/zip:21902","21902","30","21","180","29","27","30","23","8","0","7288","0","0","0","0","8","0"
"publicpolygonfeature:5:39391","ZIP Code 21903","country:us/state:md/zip:21903","21903","191","87","1490","1079","413","498","320","852","0.812770038199992","7377.9749","941","417","615","414","438","0"
"publicpolygonfeature:5:39393","ZIP Code 21904","country:us/state:md/zip:21904","21904","227","67","1698","891","130","461","710","801","0.7242899952375208","6454.6419","1122","240","541","357","444","9"
"publicpolygonfeature:5:39394","ZIP Code 21911","country:us/state:md/zip:21911","21911","594","276","2470","1625","637","1016","872","1624","0.8791457395055114","6637.1328","2280","661","516","768","856","0"
"publicpolygonfeature:5:39395","ZIP Code 21912","country:us/state:de/zip:21912","21912","13","0","429","362","132","146","171","151","0.371452723014373","5839.3041","305","86","37","25","126","0"
"publicpolygonfeature:5:39396","ZIP Code 21913","country:us/state:md/zip:21913","21913","57","9","225","60","55","102","59","132","0.8791455033776266","5366","165","100","33","34","98","0"
"publicpolygonfeature:5:39397","ZIP Code 21914","country:us/state:md/zip:21914","21914","52","16","175","180","30","81","71","26","0.3458748930047647","9489","92","69","102","0","26","0"
"publicpolygonfeature:5:39399","ZIP Code 21915","country:us/state:md/zip:21915","21915","97","56","799","343","209","244","161","442","0.6919874366857267","7029","309","214","401","274","168","0"
"publicpolygonfeature:5:39401","ZIP Code 21917","country:us/state:md/zip:21917","21917","82","35","726","397","137","94","95","365","0.8148571453560244","6517.23","429","101","286","247","118","0"
"publicpolygonfeature:5:39402","ZIP Code 21918","country:us/state:md/zip:21918","21918","350","14","1165","741","337","232","268","541","0.8405424715700995","5800.2748","769","193","326","248","293","0"
"publicpolygonfeature:5:39403","ZIP Code 21919","country:us/state:md/zip:21919","21919","83","109","1171","278","163","451","370","609","0.6587258311594476","5366","600","114","432","353","256","0"
"publicpolygonfeature:5:39404","ZIP Code 21921","country:us/state:md/zip:21921","21921","1648","864","11459","5861","2708","5966","3155","4640","0.871261263250978","11641.8476","8522","2964","4618","1587","3053","49"
"publicpolygonfeature:5:39405","ZIP Code 21930","country:us/state:md/zip:21930","21930","0","0","18","0","7","0","0","0","0","5366","0","12","0","0","0","0"
"publicpolygonfeature:5:6671072","ZIP Code 18933","country:us/state:pa/zip:18933","18933","0","0","0","0","0","55","50","0","0.3994152108209272","10522","48","0","0","0","0","0"
"publicpolygonfeature:5:6675338","ZIP Code 19052","country:us/state:pa/zip:19052","19052","101","0","196","81","25","111","40","176","0.3636958185718735","34357","85","0","82","0","176","0"
"publicpolygonfeature:5:6678670","ZIP Code 19490","country:us/state:pa/zip:19490","19490","0","0","116","0","0","49","159","0","0.61884541966487","23132.6905","208","27","0","0","0","0"
"publicpolygonfeature:5:6679212","ZIP Code 18946","country:us/state:pa/zip:18946","18946","11","0","169","24","62","201","101","20","0.508521097071608","14557.6387","249","61","49","20","0","0"
"publicpolygonfeature:5:6683360","ZIP Code 18927","country:us/state:pa/zip:18927","18927","0","0","104","0","0","135","0","0","0.4332455810678035","13874","113","0","0","0","0","0"
"publicpolygonfeature:5:6691658","ZIP Code 19369","country:us/state:pa/zip:19369","19369","0","0","0","0","0","70","38","0","0.3060985002402652","10549","91","0","17","0","0","0"
"publicpolygonfeature:5:6699713","ZIP Code 08032","country:us/state:nj/zip:08032","08032","11","0","22","33","11","90","21","9","0.38294473029086706","20022.2773","127","30","23","0","9","0"
"publicpolygonfeature:5:6701574","ZIP Code 18921","country:us/state:pa/zip:18921","18921","0","13","102","34","0","0","0","19","0","9015","52","29","9","19","0","0"
"publicpolygonfeature:5:6702446","ZIP Code 19108","country:us/state:pa/zip:19108","19108","0","0","0","25","0","80","25","0","0.3335422424736696","319778","105","0","0","0","0","0"
"publicpolygonfeature:22:927938","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Area","country:us/state:pa/msa:philadelphia-camden-wilmington","37980","203492","135550","1174100","692911","325441","1067549","779901","525482","0.9463643850916587","51405.3402","1525290","484397","605822","195096","330386","3782"
